Column,Group,Subgroup,N,Mean,SAMPLE,POPULATION,STD,MSE,SS,TUKEY,SST,SSE,SSA,ALT_SSA,ALT_FTEST
ALL,Female_A24,Group_2,6,3.1666666666666665,0.5666666666666667,0.47222222222222215,0.752772652709081,0.47222222222222215,2.833333333333333,0.09444444444444444,5.225121107266436,2.833333333333333,2.3917877739331024,2.3917877739331024,0.17771797701050918
ALL,Female_A24,Group_2,6,2.3333333333333335,0.6666666666666666,0.5555555555555555,0.816496580927726,0.5555555555555555,3.333333333333333,0.1111111111111111,3.5780622837370237,3.333333333333333,0.24472895040369025,0.24472895040369025,0.015456565288654122
ALL,Female_A24,Group_2,6,2.6666666666666665,0.6666666666666666,0.5555555555555555,0.816496580927726,0.5555555555555555,3.333333333333333,0.1111111111111111,3.436885813148789,3.333333333333333,0.10355247981545557,0.10355247981545557,0.00654015661992351
ALL,Male_U24,Group_3,19,2.8421052631578947,0.8070175438596492,0.7645429362880887,0.8983415518941831,0.7645429362880887,14.526315789473685,0.042474607571560484,16.31484429065744,14.526315789473685,1.7885285011837562,1.7885285011837562,0.007200195254362948
ALL,Male_U24,Group_3,19,2.210526315789474,1.0643274853801168,1.0083102493074791,1.0316624861746775,1.0083102493074791,19.157894736842103,0.05601723607263773,21.16190311418685,19.157894736842103,2.004008377344742,2.004008377344742,0.006117241689086514
ALL,Male_U24,Group_3,19,2.3684210526315788,0.9122807017543858,0.8642659279778392,0.9551338658818385,0.8642659279778392,16.421052631578945,0.04801477377654662,16.950138408304497,16.421052631578945,0.5290857767255513,0.5290857767255513,0.0018842086065724766
ALL,Male_U24,Group_3,19,2.263157894736842,1.4269005847953216,1.3518005540166205,1.1945294407402949,1.3518005540166205,25.684210526315788,0.07510003077870113,27.09131487889273,25.684210526315788,1.4071043525769436,1.4071043525769436,0.0032037895095103452
ALL,Male_U24,Group_3,19,2.4210526315789473,1.2573099415204678,1.1911357340720221,1.1212983285105118,1.1911357340720221,22.63157894736842,0.06617420744844567,22.87955017301038,22.63157894736842,0.24797122564195911,0.24797122564195911,0.0006407525210386541
ALL,Female_U24,Group_4,4,3.25,0.9166666666666666,0.6875,0.9574271077563381,0.6875,2.75,0.22916666666666666,4.793217993079586,2.75,2.0432179930795855,2.0432179930795855,0.2606976705683682
ALL,Female_U24,Group_4,4,3.25,0.9166666666666666,0.6875,0.9574271077563381,0.6875,2.75,0.22916666666666666,4.793217993079585,2.75,2.0432179930795855,2.0432179930795855,0.2606976705683682
ALL,Female_U24,Group_4,4,2.0,0.6666666666666666,0.5,0.816496580927726,0.5,2.0,0.16666666666666666,3.1461591695501725,2.0,1.1461591695501725,1.1461591695501725,0.20108055606143374
ALL,Female_U24,Group_4,4,2.5,0.3333333333333333,0.25,0.5773502691896257,0.25,1.0,0.08333333333333333,1.0049826989619377,1.0,0.004982698961937681,0.004982698961937681,0.0017483154252412915
ALL,Female_U24,Group_4,4,2.5,0.3333333333333333,0.25,0.5773502691896257,0.25,1.0,0.08333333333333333,1.0049826989619377,1.0,0.004982698961937681,0.004982698961937681,0.0017483154252412915
ALL,Overall,all,170,2.5352941176470587,0.9247824573616429,0.9193425605536332,0.9616561014009337,0.9193425605536332,156.28823529411764,0.005439896808009664,156.28823529411764,156.28823529411764,0.0,0.0,0.0
